,id,name
802,71BqAINEnezjQfxE4VuJfq,"""Slut!"" (Taylor's Version) (From The Vault)"
803,4NioO5R9sHEZh4cGzMHyNt,Say Don't Go (Taylor's Version) (From The Vault)
804,5KD6AEm19QnMbfWpfoOHMl,Now That We Don't Talk (Taylor's Version) (From The Vault)
805,6T0sEnqjmHISIKwFETeeiP,Suburban Legends (Taylor's Version) (From The Vault)
806,1Iq8oo9XkmmvCQiGOfORiz,Is It Over Now? (Taylor's Version) (From The Vault)
807,1BAU6v0fuAV914qMUEESR1,Born With A Beer In My Hand
808,7K3BhSpAxZBznislvUMVtn,Last Night
809,03fs6oV5JAlbytRYf3371S,Everything I Love
810,73zawW1ttszLRgT9By826D,Man Made A Bar (feat. Eric Church)
811,2PsbT927UanvyH9VprlNOu,Devil Don’t Know
812,1rXq0uoV4KTgRN64jXzIxo,One Thing At A Time
813,3oZ6dlSfCE9gZ55MGPJctc,’98 Braves
814,2YVlDlk2zRceefo6XlC6DX,Ain’t That Some
815,7phmBo7bB9I9YifAXqnlqV,I Wrote The Book
816,5NzfnUyVaNrxa2VtoyBWlR,Tennessee Numbers
817,2Ej3iV0nulryy9S3UQvjSx,Hope That’s True
818,2ewSCWOL7EAjgmgqfI1UlS,Whiskey Friends
819,0JtgoDDf0ggWaoXCGhcOoT,Sunrise
820,1vcJdUJDM2NVXBsGncmLyh,Keith Whitley
821,2aw1aEAxMe05MZIS5XiK8U,In The Bible (feat. HARDY)
822,5W4kiM2cUYBJXKRudNyxjW,You Proof
823,3Qu3Zh4WTKhP9GEXo0aDnb,Thought You Should Know
824,77kye8TttXpEbvgoiVjZdo,F150-50
825,1GiwvmI57OTGcKGNigZFJb,Neon Star (Country Boy Lullaby)
826,7u2iWRkkz8GBYFe4apxVBl,I Deserve A Drink
827,0oPRfdP48RM4bd3xBFyiRo,Wine Into Water
828,68eDGmSTQgxJde9JTG7b71,Me + All Your Reasons
829,7ya4zrCKDslIfrztqglRIP,Tennessee Fan
830,09UUDUFaudMcUkocm2iqR8,Money On Me
831,0PAcdVzhPO4gq1Iym9ESnK,Thinkin’ Bout Me
832,12BjylmI6NS7ydikIzbuD0,Single Than She Was
833,4FhxN8PTyjkBVfwlCnr9Om,Days That End In Why
834,3NsqLy0x8l9VyNfOHQTNHs,Last Drive Down Main
835,3CqT9ajcy6pY7TonEPiV4H,Me To Me
836,77qpDGhjN7Hdp12JkPpHvY,Don't Think Jesus
837,4Q6LSSmQwn94hioXfvzdbU,180 (Lifestyle)
838,5sUjBX08aJ1XdMw7p2SXgq,Had It
839,7fveJ3pk1eSfxBdVkzdXZ0,Cowgirls (feat. ERNEST)
840,5LisHkYlpdkqNYl1HZ5cKd,Good Girl Gone Missin’
841,3uKJ1sSJXGLCMItH0YNPkh,Outlook
842,4kvjThnfQIsPOKjxx0aZDu,Dying Man
843,25Cd7qrFbOpSwYpkPugNyT,Never Coming Home
844,72kGuWpRiuA149Bn5lDkIO,We Ride
845,0UKKKLMpHhdpwQNsXEoNM1,Poets & Old Souls
846,3cI2o7t5XYeeSJo76ZE8QL,Things You Didn't Make Time For
847,0gA3jIpxLSh2400HhhMmAm,Another Honky Tonk
848,2RqTfyVb2qAXUk90XPNiYG,He Knows The Struggle
849,7yyRhjoCsdt5dDpFz2CImD,Wolves Cry
850,5QKMdz7xcO1886Z4ju6TAe,We Ride - Acoustic
851,6KxfXZnAMhTHIjzRQEm1ke,Wolves Cry - Acoustic
852,0cVyQfDyRnMJ0V3rjjdlU3,Lil Boo Thang
853,4oEf84vBYVftf6KmZexhVo,Northern Attitude (with Hozier)
854,2UW7JaomAMuX9pZrjVpHAU,La Bebe - Remix
855,36LtTTJUeVpitIeVfrJcnV,La Bebe
856,74X2u8JMVooG2QbjRxXwR8,Perfect Night
857,7aRCf5cLOFN1U7kvtChY1G,Search & Rescue
858,3wlIAXSDtlD9iU8ysld06Z,BIPOLAR
859,741UUVE2kuITl0c6zuqqbO,Barbie World (with Aqua) [From Barbie The Album]
860,1haJsMtoBhHfvuM7XWuT3W,El Azul
861,34sOdxWu9FljH84UXdRwu1,all-american bitch
862,3IX0yuEVvDbnqUwMBB3ouC,bad idea right?
863,1kuGVB7EU95pJObxwvfwKS,vampire
864,6QT6j7rKt7Vk3IuV2AUO9W,lacy
865,5sp71CUt0jXRNqHblPGp7b,ballad of a homeschooled girl
866,5CscrLqFBgPfZR8fGtikov,making the bed
867,53dtP2iUMvaF28JZcHnFuU,logical
868,2gyxAWHebV7xPYVxqoi86f,get him back!
869,26QLJMK8G0M06sk7h7Fkse,love is embarrassing
870,3Nl5OkkmS5DaBZvuYofpAt,the grudge
871,6W9l02gRsXVxzIuQC1oc1X,pretty isn’t pretty
872,7fesNTgTEMEH0ye8MOgEDY,teenage dream
873,4yjeRuoVickg1G87LWeRes,ROSA PASTEL
874,3RA55zrRkyPK8Fd86hrMy8,LUNA
875,6jUgruwAzfIA3HUQIO3wCR,77
876,0xGZjxYqcNQ8WqxyeZ4eSN,RUBICON
877,2bXJMQZSJND3UYq5mjV4cB,CARNAL
878,0lc2neV7ZzjZExwCIVG2B3,LAS MORRAS
879,775hCSePn3GW4h9nZ636kq,GAVILÁN II
880,3B0swL7Qil9bB7eKzBREBK,VVS
881,1tGGJ4SRZnd2H0E2dV05iM,SU CASA
882,7mXuWTczZNxG5EDcjFEuJR,LADY GAGA
883,3CEk3KwDixeCKOVPacup7L,ZAPATA
884,0cNSq9T5l8gZnpY14rsTR2,PRC
885,1RzjXhgnzqb3dMa5852itx,LA PEOPLE
886,4Nf5EZ40JenjMUKXOiyRU5,NUEVA VIDA
887,7bPp2NmpmyhLJ7zWazAXMu,TULUM
888,3HOKxuTDmNVmIlCIpBiD8m,LAGUNAS
889,6f8wbdo8KU5ETWJA7lapgS,BYE
890,0JDzwUkxHmoGd7su8ER2Ce,BICHOTAG
891,4gJfPoMIcSDGY0tMGxm6Fu,OKI DOKI
892,54zcJnb3tp9c5OVKREZ1Is,MI EX TENÍA RAZÓN
893,0BFQC00Y58JtjMyTXOJazO,S91
894,5RqSsdzTNPX1uzkmlHCFvK,QLONA
895,0GJwUAlBMJTbY4VE7iE761,UNA NOCHE EN MEDELLÍN - REMIX
896,1Uvl2i3MlsoqGConBaKi7G,ME TENGO QUE IR
897,5bD6mFl116xCxVMLy7IK9F,GATITA GANGSTER
898,7xHNDiHAqzjIKKeR8f5vhH,PROVENZA - REMIX
899,1hR8BSuEqPCCZfv93zzzz9,Welcome To New York (Taylor's Version)
900,45wMBGri1PORPjM9PwFfrS,Blank Space (Taylor's Version)
901,1hjRhYpWyqDpPahmSlUTlc,Style (Taylor's Version)
902,045ZeOHPIzhxxsm8bq5kyE,Out Of The Woods (Taylor's Version)
903,6GXgd1BPD9bUpqw5AntGV5,All You Had To Do Was Stay (Taylor's Version)
904,3pv7Q5v2dpdefwdWIvE7yH,Shake It Off (Taylor's Version)
905,43y1WpBdnEy5TR9aZoSQL9,I Wish You Would (Taylor's Version)
906,64FzgoLZ3oXu2SriZblHic,Bad Blood (Taylor's Version)
907,1K39ty6o1sHwwlZwO6a7wK,Wildest Dreams (Taylor's Version)
908,75W3SngKzTuoQ94uLf3y82,How You Get The Girl (Taylor's Version)
909,5QVVjX0ZItqlVpEuVCM9Yg,This Love (Taylor’s Version)
910,2f0GI2ZLUtbGqFx8t2Gk6A,I Know Places (Taylor's Version)
911,2ByBBvpR9b7IynvRmnG7kG,Clean (Taylor's Version)
912,2ve0kuaWUCt4Zx8x4bf1MR,Wonderland (Taylor's Version)
913,4UwqOWDpdeIDVQDuKT6iza,You Are In Love (Taylor's Version)
914,2vPMoMDXxu9uX1igWZmXSG,New Romantics (Taylor's Version)
915,71BqAINEnezjQfxE4VuJfq,"""Slut!"" (Taylor's Version) (From The Vault)"
916,4NioO5R9sHEZh4cGzMHyNt,Say Don't Go (Taylor's Version) (From The Vault)
917,5KD6AEm19QnMbfWpfoOHMl,Now That We Don't Talk (Taylor's Version) (From The Vault)
918,6T0sEnqjmHISIKwFETeeiP,Suburban Legends (Taylor's Version) (From The Vault)
919,1Iq8oo9XkmmvCQiGOfORiz,Is It Over Now? (Taylor's Version) (From The Vault)
920,7ry34dFOuoK2c5GoYWWsl3,Nostalgia
921,1xnAVO60FwWTRa7LJPoNKG,Long Journey
922,5W0RVQViQC7xocvAUnIs6Z,Call Your Friends
923,59ksHIFa69pi0az2bKdu6s,HG4
924,0wGVE3BxTW5KCjoLsNlVRB,Come See Me
925,4RMm3bonEDyYj5aJGkaJqX,Crazy
926,694k4TfDqOqmhebj79li54,Love For A Thug
927,0qa1qa4OCFCfgiNYLjMzCH,Checkmate
928,4aA7Lrm6rLGHx5kRMVb7NU,Fight The Feeling
929,3kfhS2L56Wj8fBcu7xE47H,Turks & Caicos (feat. 21 Savage)
930,2z2gqgwu1GCurpZJYzcytE,Boyz Don't Cry
931,7AFApnZCpYBlq2R2lpVfUb,Pass You By
932,4M68xjcc42oxyphhzpOWXS,Great Gatsby
933,2mexnPoWLPhuA6yocViyge,Keep It G
934,0wI9sEQbz9LlI7P1NDutmU,Love Story/Interlude
935,6fDRECyrduLIU9HwbpsRR2,Rap Beef
936,10QtceSp0oOi9AfEymzTRG,Back Lit
937,1VSJTVzLy3NfHQB6DpjKk9,2018
938,1WTdZjiHI4vYnENXLn69x0,Are You Gone Already
939,1fKT7RUtOf4xNEqctEFe5L,Barbie Dangerous
940,1a73gcEg6h6Re6hHXoVltJ,FTCU
941,5iHC401tsNlJRY46ECSYbo,Beep Beep
942,7aWeQwHSMD6TzPOepi1tlb,Fallin 4 U
943,44gmXwbdHjwQsQvsiraj14,Let Me Calm Down (feat. J. Cole)
944,4DNmr6nXrvHLRh6oxOHNsz,RNB (feat. Lil Wayne & Tate Kobang)
945,70M5FBXSs1b1tJF2zywHyP,Pink Birthday
946,4I4G0LD277PWvfblYtSf91,Needle (feat. Drake)
947,15wos7ChIkysPIrX31hwwa,Cowgirl (feat. Lourdiz)
948,5ZJGv7aGdIr9IGpxzSG18T,Everybody (feat. Lil Uzi Vert)
949,0ZhPWSfAKzeVQbRG08E1iI,Big Difference
950,3fhvnn5xALwA2htzljsU1v,Red Ruby Da Sleeze
951,0llFq02Nqzra7ZRfSjBxan,Forward From Trini (feat. Skillibeng & Skeng)
952,44L2bY93uD65CEHWbozpx4,Pink Friday Girls
953,2uHn71ZwsodBen5QUUDqHw,Super Freaky Girl
954,2pwC49pIHyJKmbhlGa3lqL,Bahm Bahm
955,1EykqsKCk0TNTTsqXrqGVy,My Life
956,0EUi22tHkqKsZqohlRemto,Nicki Hendrix (feat. Future)
957,0USJzZsIiPDbr6ZXgXik7B,Blessings (feat. Tasha Cobbs Leonard)
958,1vj6nXzAFkfHLf9lkojNwu,Last Time I Saw You
959,6vIIl0y2h9QICr8J15O16L,Just The Memories
960,5ye1TParxcolbnNsOXO8qE,Sleep Well
961,5LrN7yUQAzvthd4QujgPFr,Here With Me
962,6BQPRUFGHsgtNYJxuwhktR,This Is How It Feels (with Laufey)
963,05vvPTidbjvDySLc9o65YS,Don't Forget About Me
964,26vDr5jgWQoJOTH4Bu3KCQ,WORTHLESS
965,5XztHXAVuubYi0GgqGGgF5,Backstreet Girl
966,1tuSpba0RXUMubHpAOWlMN,You and I
967,0SCLsDJtC7DmOwks1tsszt,Romantic Homicide
968,7MTHpsxtKVJaBL6e9WXzqD,The Bridge
969,23d8v6tU6lR77pFKsApMtF,NADIE SABE
970,4MjDJD8cW7iVeWInc2Bdyj,MONACO
971,3nNmRE0DxHC6ZaKkrpUumS,FINA
972,4qSEvFGCpde73gqIuq3sho,HIBIKI
973,1ODFVLQszq0hCOdZtqV5wq,MR. OCTOBER
974,4Jc7252S1P99DjQ1lNGEOc,CYBERTRUCK
975,0rDQZJtSGgsB2rdkObpdFa,VOU 787
976,1YnChEM51BVZ5dRhbVFEMl,SEDA
977,1U3A66OHQyTu4N2QTMsP86,GRACIAS POR NADA
978,01ppKlDRCmPpusO3yNrSRY,TELEFONO NUEVO
979,3NhstUmrlhaN1M6hP8zMbb,BABY NUEVA
980,3TYOH7ta0101NYssoH5GlU,MERCEDES CAROTA
981,7ucEkWU0SVy0XFdfXESgfY,LOS PITS
982,3mRF0YNsDdFKFnxwg16hSz,VUELVE CANDY B
983,5qzLdvRViHUrRNdkpakG7C,BATICANO
984,39L3LdlHS3gqB62HPWaJRg,NO ME QUIERO CASAR
985,2sTDlCxmuZCTDKKk9f1qus,WHERE SHE GOES
986,4pcafPzLDSqQktqSpxHL3E,THUNDER Y LIGHTNING
987,7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO
988,6vh4S1z08AjGipGAEsV62e,EUROPA :(
989,1C7lXfx4Y5maVl4AgUVlHA,ACHO PR
990,5ixdmTpCmH5diBA1j154wN,UN PREVIEW
991,0hL9gOw6XBWsygEUcVjxEc,HYAENA
992,1PH2MDbcBAU094DlgTIND1,THANK GOD
993,3KCNiDi9Pza6ZD8FggNoaw,MODERN JAM (feat. Teezo Touchdown)
994,4kjI1gwQZRKNDkw1nI475M,MY EYES
995,04WxWo7XeVyx22xEsrWRUb,GOD'S COUNTRY
996,7LSpFCvRZZot2AlmkUzy9k,SIRENS
997,67nepsnrcZkowTxMWigSbb,MELTDOWN (feat. Drake)
998,42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti)
999,0OEe83mMZ5kaNw5uZQ7ilG,DELRESTO (ECHOES) (feat. Beyoncé)
1000,6wsqVwoiVH2kde4k4KKAFU,I KNOW ?
1001,0lodMO0qK83vfPiiD7FMEt,TOPIA TWINS (feat. Rob49 & 21 Savage)
1002,4GL9GMX9t7Qkprvf1YighZ,CIRCUS MAXIMUS (feat. The Weeknd & Swae Lee)
1003,2Q0aElTZQtEUsoiaQfizu6,PARASAIL (feat. Yung Lean & Dave Chappelle)
1004,0bkV1iQHSxBaksUqgEkcbc,SKITZO (feat. Young Thug)
1005,7EiUtdeoWcKqLi5ELZCjYf,LOST FOREVER (feat. Westside Gunn)
1006,0a4SMs889NwP8oWI7Vemle,LOOOVE (feat. Kid Cudi)
1007,4o82J5zr4DFEs9yj5szCVX,K-POP (feat. Bad Bunny & The Weeknd)
1008,1i9lZvlaDdWDPyXEE95aiq,TELEKINESIS (feat. SZA & Future)
1009,76gcXhY3Zv6wW0BTe9nHJo,TIL FURTHER NOTICE (feat. James Blake & 21 Savage)
1010,44IXD2J5yyr7PpOZzz2cmQ,Fear and Friday's (Poem)
1011,5pIVEk6Di7n1v5khOzJaJL,Overtime
1012,7eOuUmpnHBlg5zsm8Cs7c3,Summertime's Close
1013,00syWkRGIVQvYsg2OwfBUw,East Side of Sorrow
1014,4pCbJC43j3gSqG6Fen6upD,Hey Driver (feat. The War and Treaty)
1015,0GMiRrUnQuoGddKMsxGPIZ,Fear and Friday's
1016,1HwDRgozGBMyfJTQUfz09A,Ticking
1017,3itgPtXSu4I9mr2QD6yrzP,Holy Roller (feat. Sierra Ferrell)
1018,2pUYbyOIOSfDfsnCR3KceZ,Jake's Piano - Long Island
1019,7C1BLYzAvR0KdBpov3GpUZ,El Dorado
1020,4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves)
1021,3EvZ03hGAFwGZ2Ebcu86YH,Tourniquet
1022,0HEytGQM3bG1vKxER7IgVK,Spotless (feat. The Lumineers)
1023,6Otmq7JokHh38wKSqUimcS,Tradesman
1024,67aaFVnfvFWjxVQMd0jDb5,Smaller Acts
1025,4ueTr01dkL360w1knfh21C,Oklahoman Son
1026,4yjeRuoVickg1G87LWeRes,ROSA PASTEL
1027,3RA55zrRkyPK8Fd86hrMy8,LUNA
1028,6jUgruwAzfIA3HUQIO3wCR,77
1029,0xGZjxYqcNQ8WqxyeZ4eSN,RUBICON
1030,2bXJMQZSJND3UYq5mjV4cB,CARNAL
1031,0lc2neV7ZzjZExwCIVG2B3,LAS MORRAS
1032,775hCSePn3GW4h9nZ636kq,GAVILÁN II
1033,3B0swL7Qil9bB7eKzBREBK,VVS
1034,1tGGJ4SRZnd2H0E2dV05iM,SU CASA
1035,7mXuWTczZNxG5EDcjFEuJR,LADY GAGA
1036,3CEk3KwDixeCKOVPacup7L,ZAPATA
1037,0cNSq9T5l8gZnpY14rsTR2,PRC
1038,1RzjXhgnzqb3dMa5852itx,LA PEOPLE
1039,4Nf5EZ40JenjMUKXOiyRU5,NUEVA VIDA
1040,7bPp2NmpmyhLJ7zWazAXMu,TULUM
1041,3HOKxuTDmNVmIlCIpBiD8m,LAGUNAS
1042,6f8wbdo8KU5ETWJA7lapgS,BYE
1043,0F2ptTeWy3Yf7kuFMyNdSb,Northern Attitude
1044,7ibpNcYxrstM16ehN7OwbK,Stick Season
1045,11F1Tpe5da6M6vKLbUjauU,All My Love
1046,1KUINfIgNjnttphTi4imgI,She Calls Me Back
1047,2P8i4ibQlXovki9IIPPubS,Come Over
1048,1mAfZYkVfwcPuqqPJZ1Opu,New Perspective
1049,7rn89zBlXChGFTNHFZA8un,"Everywhere, Everything"
1050,4KwhK2ileXV2wSfp78pqOx,Orange Juice
1051,66wJkV0KgbGSBHkHDd8tp2,Strawberry Wine
1052,2dvEJon5AhhjLs6j8w91Hn,Growing Sideways
1053,3Vi7JrafGbqd1lwwO1EiOm,Halloween
1054,4GQTPAuWzCgF3QQG75vYE1,Homesick
1055,3GHHAffcXFz36X313sC0mU,Still
1056,51HurwUcQOP7DaGR4ORYZ3,The View Between Villages
1057,5S9hlmzNQwZuhynLfxZ8Lg,"Your Needs, My Needs"
1058,0caJ2wkqp4UmXBwdR2JvB5,Dial Drunk
1059,1dHtMSJ1Ozg2Ja6GX4McAO,Paul Revere
1060,52DudaVZObvmBgEX6IObHX,No Complaints
1061,3yn01PcU95PTbiZ3xvop2j,Call Your Mom
1062,4nHJcUtNSUVjXRnjdP29Bk,You’re Gonna Go Far
1063,5ihBtaVVMqO5VqJA5wnmfy,The View Between Villages - Extended
1064,0FA4wrjDJvJTTU8AepZTup,Watch This - ARIZONATEARS Pluggnb Remix
1065,0pTSYl7m6l4VYvf3mMi1Yd,How High?
1066,7e8ps3VqglKLsjzwMfFuxJ,Butterfly Ku
1067,5JYPXqMwYc0zTODQdjMEZN,Deli
1068,2a6sGVLwsgVLvvyLRrTgmP,In Ha Mood
1069,3PIkDjIA7MZEHkGSOmbgRW,Princess Diana (with Nicki Minaj)
1070,6NLITAVV34g1xKK43uMxRi,Princess Diana
1071,7jr6fz888xjUlsAD2tZzKR,Gangsta Boo (with Lil Tjay)
1072,0QdB2tkxPG1qMgAMwv6mRP,Actin A Smoochie
1073,0BlMeDRvAOgRjUDDLamIaO,Bikini Bottom
1074,4A8ts0wUeOYu7y11KAAPil,Munch (Feelin’ U)
1075,15fiT3hdgQs817NrcgJ3CM,On The Radar - Bonus
1076,4dtIxANFBU6CfhI9c2hf2g,Coal
1077,6GGtHZgBycCgGBUhZo81xe,Say Yes To Heaven
1078,2f5WkystuejnBzgV18GTGa,Say Yes To Heaven - Sped Up
1079,3dnP0JxCgygwQH9Gm7q7nb,Ella Baila Sola
1080,40xfJg6ZZXr3jRJkxJJZ0O,in My Garden...
1081,35SbrfbaSpGUBX7e5BPega,I Wish you Roses
1082,6V91Cctseyb8yz67YQMDw3,Worth the Wait (feat. Omar Apollo)
1083,128I36bDgYHU9l2QcgEGcd,Love Between...
1084,6TRjT37UyRUVrGg3gTlIqb,All Mine
1085,1dvqHhLNccePPBHq11TW7v,Fantasy (feat. Don Toliver)
1086,2VxQqF52M7IPkiLd4XmTNi,Como Te Quiero Yo
1087,4ipzXe2jmoeN7zm2VMb4eX,Hasta Cuando
1088,0wzCQjc8JRa39ej1TFkAFt,Endlessly
1089,5lrG8pjDvOJA8MdZB4YcfY,Moral Conscience
1090,7oeUBKNIiiYjoasR9pTiu4,Not Too Late (interlude)
1091,0PfurdlOZRYJ6pkrvHOkUh,Blue
1092,0vQffWKfl0JyRqtdoZINEM,Deserve Me (with Summer Walker)
1093,0JmnkIqdlnUzPaf8sqBRs3,Moonlight
1094,7xS1vBqvD0Otk09SCpZd8y,Happy Now
1095,7ry34dFOuoK2c5GoYWWsl3,Nostalgia
1096,1xnAVO60FwWTRa7LJPoNKG,Long Journey
1097,5W0RVQViQC7xocvAUnIs6Z,Call Your Friends
1098,59ksHIFa69pi0az2bKdu6s,HG4
1099,0wGVE3BxTW5KCjoLsNlVRB,Come See Me
1100,4RMm3bonEDyYj5aJGkaJqX,Crazy
1101,694k4TfDqOqmhebj79li54,Love For A Thug
1102,0qa1qa4OCFCfgiNYLjMzCH,Checkmate
1103,4aA7Lrm6rLGHx5kRMVb7NU,Fight The Feeling
1104,3kfhS2L56Wj8fBcu7xE47H,Turks & Caicos (feat. 21 Savage)
1105,2z2gqgwu1GCurpZJYzcytE,Boyz Don't Cry
1106,7AFApnZCpYBlq2R2lpVfUb,Pass You By
1107,4M68xjcc42oxyphhzpOWXS,Great Gatsby
1108,2mexnPoWLPhuA6yocViyge,Keep It G
1109,0wI9sEQbz9LlI7P1NDutmU,Love Story/Interlude
1110,6fDRECyrduLIU9HwbpsRR2,Rap Beef
1111,10QtceSp0oOi9AfEymzTRG,Back Lit
1112,1VSJTVzLy3NfHQB6DpjKk9,2018
1113,4WUepByoeqcedHoYhSNHRt,Welcome To New York (Taylor's Version)
1114,0108kcWLnn2HlH2kedi1gn,Blank Space (Taylor's Version)
1115,3Vpk1hfMAQme8VJ0SNRSkd,Style (Taylor's Version)
1116,1OcSfkeCg9hRC2sFKB4IMJ,Out Of The Woods (Taylor's Version)
1117,2k0ZEeAqzvYMcx9Qt5aClQ,All You Had To Do Was Stay (Taylor's Version)
1118,50yNTF0Od55qnHLxYsA5Pw,Shake It Off (Taylor's Version)
1119,3FxJDucHWdw6caWTKO5b23,I Wish You Would (Taylor's Version)
1120,7oZONwFiFIErZcXAtTu7FY,Bad Blood (Taylor's Version)
1121,27exgla7YBw9DUNNcTIpjy,Wildest Dreams (Taylor's Version)
1122,733OhaXQIHY7BKtY3vnSkn,How You Get The Girl (Taylor's Version)
1123,4WBEj8TeGtRPNJdOmT3WJW,This Love (Taylor’s Version)
1124,1ULabO0PEsdJekqVH6G10G,I Know Places (Taylor's Version)
1125,0lKUBmEyQfzsQHozyeXzES,Clean (Taylor's Version)
1126,6HRsJu8vcnzYDN4t0570FY,Wonderland (Taylor's Version)
1127,0TyGh27YQ5LknmiDhCzJiT,You Are In Love (Taylor's Version)
1128,5M787RexsAiVYjQusM98CV,New Romantics (Taylor's Version)
1129,0CD7DzeCsuPJygddqlUVYa,"""Slut!"" (Taylor's Version) (From The Vault)"
1130,3CCRVu4F91Qp2mnGjmWBrf,Say Don't Go (Taylor's Version) (From The Vault)
1131,5QUIK7ZtziW8kGWo8RqopF,Now That We Don't Talk (Taylor's Version) (From The Vault)
1132,6M9ppdfFjR1AbpUl3Y8DcV,Suburban Legends (Taylor's Version) (From The Vault)
1133,6IG3sQ8s9nfk6TUlVzRhbN,Is It Over Now? (Taylor's Version) (From The Vault)
1134,6qAcApH8obo8eqatCKUHd9,Bad Blood (feat. Kendrick Lamar) (Taylor's Version)
1135,1aLpfH1M7Y4ZngOmSiHk0l,ON THE RIVER
1136,2Gk6fi0dqt91NKvlzGsmm7,SAY MY GRACE (feat. Travis Scott)
1137,7kp6XhIxrvNb8BgTwLjaEx,WORTH IT (feat. Don Toliver)
1138,6Qc90FMwNUjJ2M893RdYUg,BROAD DAY (feat. Future)
1139,41JN30LlL093JqC2YUJ0IW,FAN
1140,5YoRDtZRUMiPX9cZDyOFVk,FREAKY (feat. Cardi B)
1141,6Ez0uo35BcJ7TaknGDnH5v,HOP OUT THE VAN
1142,0MSTxF501TyzjuRTHZz46g,DON'T YOU LIE
1143,0FyRrCNUbl5Gy5HOuJW0aX,I'M ON
1144,28wtiGfwWVdxbZDW52S3kz,BIG DAWG
1145,0mEgIH5sUXjZicMa4NSkUe,NIGHT VISION
1146,1bEwAeGJvobpPDTkw1mnb3,SKYAMI (feat. Mango Foo)
1147,6JY5hYyFzwVIVn0fVJW34Z,DISSOLVE
1148,4HOHEBhH4uUkEGbR1WzlPf,FINE AS CAN BE (feat. Latto)
1149,5Kx2kHbdbzEdYZvR0SDpHn,BUSS MY WATCH
1150,1lLl9Wu4ULpHaLYypCwoi9,DOPE BOY (feat. Young Nudy)
1151,6ImlaH0w77rWxihtFnmov7,PRINCESS CUT (feat. Chlöe)
1152,52lJC8UndX32dECyJlRGSJ,JEALOUSY (feat. Cardi B)
1153,1IbxylXUqdrkToPnGoUUQV,BLAME IT ON SET
1154,3SyOChRIw8KvTi5CF1JDNg,UPSIDE DOWN
1155,4rDR1MYsSGc95Jz3cmE7l4,HEALTHY
1156,1BAU6v0fuAV914qMUEESR1,Born With A Beer In My Hand
1157,7K3BhSpAxZBznislvUMVtn,Last Night
1158,03fs6oV5JAlbytRYf3371S,Everything I Love
1159,73zawW1ttszLRgT9By826D,Man Made A Bar (feat. Eric Church)
1160,2PsbT927UanvyH9VprlNOu,Devil Don’t Know
1161,1rXq0uoV4KTgRN64jXzIxo,One Thing At A Time
1162,3oZ6dlSfCE9gZ55MGPJctc,’98 Braves
1163,2YVlDlk2zRceefo6XlC6DX,Ain’t That Some
1164,7phmBo7bB9I9YifAXqnlqV,I Wrote The Book
1165,5NzfnUyVaNrxa2VtoyBWlR,Tennessee Numbers
1166,2Ej3iV0nulryy9S3UQvjSx,Hope That’s True
1167,2ewSCWOL7EAjgmgqfI1UlS,Whiskey Friends
1168,0JtgoDDf0ggWaoXCGhcOoT,Sunrise
1169,1vcJdUJDM2NVXBsGncmLyh,Keith Whitley
1170,2aw1aEAxMe05MZIS5XiK8U,In The Bible (feat. HARDY)
1171,5W4kiM2cUYBJXKRudNyxjW,You Proof
1172,3Qu3Zh4WTKhP9GEXo0aDnb,Thought You Should Know
1173,77kye8TttXpEbvgoiVjZdo,F150-50
1174,1GiwvmI57OTGcKGNigZFJb,Neon Star (Country Boy Lullaby)
1175,7u2iWRkkz8GBYFe4apxVBl,I Deserve A Drink
1176,0oPRfdP48RM4bd3xBFyiRo,Wine Into Water
1177,68eDGmSTQgxJde9JTG7b71,Me + All Your Reasons
1178,7ya4zrCKDslIfrztqglRIP,Tennessee Fan
1179,09UUDUFaudMcUkocm2iqR8,Money On Me
1180,0PAcdVzhPO4gq1Iym9ESnK,Thinkin’ Bout Me
1181,12BjylmI6NS7ydikIzbuD0,Single Than She Was
1182,4FhxN8PTyjkBVfwlCnr9Om,Days That End In Why
1183,3NsqLy0x8l9VyNfOHQTNHs,Last Drive Down Main
1184,3CqT9ajcy6pY7TonEPiV4H,Me To Me
1185,77qpDGhjN7Hdp12JkPpHvY,Don't Think Jesus
1186,4Q6LSSmQwn94hioXfvzdbU,180 (Lifestyle)
1187,5sUjBX08aJ1XdMw7p2SXgq,Had It
1188,7fveJ3pk1eSfxBdVkzdXZ0,Cowgirls (feat. ERNEST)
1189,5LisHkYlpdkqNYl1HZ5cKd,Good Girl Gone Missin’
1190,3uKJ1sSJXGLCMItH0YNPkh,Outlook
1191,4kvjThnfQIsPOKjxx0aZDu,Dying Man
1192,6rdkCkjk6D12xRpdMXy0I2,New Jeans
1193,5sdQOyqq2IDhvmx2lHOpwd,Super Shy
1194,1WTdZjiHI4vYnENXLn69x0,Are You Gone Already
1195,1fKT7RUtOf4xNEqctEFe5L,Barbie Dangerous
1196,1a73gcEg6h6Re6hHXoVltJ,FTCU
1197,5iHC401tsNlJRY46ECSYbo,Beep Beep
1198,7aWeQwHSMD6TzPOepi1tlb,Fallin 4 U
1199,44gmXwbdHjwQsQvsiraj14,Let Me Calm Down (feat. J. Cole)
